"","Dim 1","Dim 2"
"1",1.42715557485065,0.249077552160489
"2",64.7001823848707,0.240964973863127
"3",0.0608531122678237,3.74012002036189
"4",0.521943222054223,0.0163824771656192
"5",0.320944404774518,0.0252413827619945
"6",6.28027809957083,0.385691852140385
"7",2.02965200891493,2.08754286207703
"8",0.361086599362563,0.0224275251403003
"9",4.52495629102676,0.077111747671528
"10",0.00140600404653977,28.897464488701
"11",0.209457308004554,0.901564321792361
"12",2.35060139163037,6.08658004879477
"13",0.0169903085683116,0.353495497006538
"14",0.190502800231835,0.0296745332602495
"15",1.7351435306066,9.59828996481403
"16",0.774237179120347,0.0537078504327181
"17",1.36730451116894,0.0179507357002908
"18",1.08531591617955,0.842196976566361
"19",0.622358646530973,0.495809170285297
"20",0.0267797610805955,0.77082907128605
"21",0.296419600622374,0.424275046255082
"22",1.39944480215517,0.014770679375135
"23",1.33607432291105,0.00991526240497395
"24",0.404079680219347,0.147981342475537
"25",0.581078400683945,0.000374793899053215
"26",0.112186973678841,1.39224145014987
"27",0.391822139985303,0.757230104449079
"28",0.00187210748519117,2.06956561401804
"29",0.229307289752816,1.21288342126637
"30",0.331201598316274,0.442302687254082
"31",0.783679288793647,2.43448447513906
"32",0.0405591873167939,0.184950347759054
"33",0.000270114309110539,26.696347104421
"34",0.0699812561701101,4.86708534907775
"35",0.433810904951823,0.112227945297555
"36",0.0355530778284601,0.000779729951134468
"37",0.00137482845191663,1.34369432134399
"38",0.18585675398308,0.714499909024409
"39",0.000189986309584437,0.345625089592855
"40",4.58555998043094,1.43352106899292
"41",0.172528650782641,0.503121205870977
